from_node,to_node,distance,travel_time,shape,loc,scale,avg_travel_time_from_day_profile
30,1679,121.5339027,9.784822163696642,0.3112305565381001,0,9.287696836009584,9.119041026463906
31,4061,551.4479183,27.54029918294789,0.1364369599492451,0,27.20364155066905,27.02517686509296
32,14,188.8053654,20.57176489772008,0.3369692240032986,0,19.3614267528942,16.922200127796078
33,2578,1059.073725,72.6464330898441,0.3152891538993856,0,68.86635579885696,58.6698070800324
34,3388,87.57969207,11.027865535415582,0.3087044280676424,0,10.475936410503763,8.970812431405461
34,3390,191.3883146,14.63674561157406,0.364959778515523,0,13.638471600784229,12.75950752188921
35,3798,702.9274663,37.41308718362842,0.21946009430618,0,36.40391187614596,35.94447979145799
36,3642,138.7330118,8.41228663852058,0.3169648195837524,0,7.97026192010348,7.7415565458885665
37,964,20.94585036,1.224299383165068,0.3169648195837525,0,1.1599684095123513,1.126683303974495
38,355,74.4122279,3.960566777323329,0.2194600943061799,0,3.8537350107895287,3.805099317024918
39,71,471.6481435,47.076980466303226,0.3126345040986863,0,44.66527490542836,38.09323777531153
39,3931,655.7895104,44.48921891418108,0.31124770635512,0,42.228680791368525,36.0342712860432
40,2565,17.23540524,2.2287126029040984,0.2551316730390017,0,2.14998272420944,1.8036001300923807
40,3303,173.5536589,18.909976741483582,0.3369692240032984,0,17.79740977011379,15.555223988915955
41,40,94.14958868,12.174496156632427,0.2551316730390017,0,11.744428769598631,9.852289982700961
41,106,205.9274822,25.95629629728946,0.3042740806175778,0,24.69133882977749,21.106786740267392
42,3037,78.84028071,4.196248456874345,0.2194600943061799,0,4.083059446142506,4.031529585295999
43,3785,133.4349246,8.30135390352878,0.1364369599492449,0,8.199876641742128,8.146082799329315
44,2574,180.9414023,11.256862629400691,0.136436959949245,0,11.1192566907532,11.046310771161563
45,3329,354.0884558,34.82237580877305,0.3068429247130869,0,33.09887022558119,28.287399551795136
